#CLOSEST_00001[Frame] CLOSEST_00001[Mol] CLOSEST_00001[Dist] CLOSEST_00001[FirstAtm]
                    1               8623             20.2731                   30296
                    1              11941             20.2784                   40250
                    1               5833             20.2820                   21926
                    1              15841             20.2821                   51950
                    1              15368             20.2827                   50531
                    1               8220             20.3003                   29087
                    1               5296             20.3065                   20315
                    1              23963             20.3192                   76316
                    1              13565             20.3200                   45122
                    1              24010             20.3484                   76457
                    1              11338             20.3593                   38441
                    1              15577             20.3634                   51158
                    1              12464             20.3716                   41819
                    1              18929             20.3832                   61214
                    1              13656             20.3866                   45395
                    1               4711             20.3888                   18560
                    1              17508             20.3918                   56951
                    1               4801             20.4039                   18830
                    1              17990             20.4071                   58397
                    1                330             20.4279                    5417
                    1               7974             20.4354                   28349
                    1                548             20.4425                    6071
                    1                935             20.4475                    7232
                    1              11293             20.4631                   38306
                    1              21255             20.4643                   68192
                    1              14122             20.4663                   46793
                    1              16325             20.4886                   53402
                    1              22230             20.4894                   71117
                    1              22458             20.5504                   71801
                    1              21579             20.5559                   69164
                    1               2980             20.5744                   13367
                    1               2998             20.5858                   13421
                    1              13452             20.6070                   44783
                    1               7221             20.6111                   26090
                    1               5356             20.6129                   20495
                    1              22801             20.6279                   72830
                    1               2951             20.6310                   13280
                    1              18630             20.6374                   60317
                    1               3974             20.6483                   16349
                    1              23856             20.6554                   75995
                    1              17654             20.6689                   57389
                    1              21574             20.6713                   69149
                    1               8927             20.6833                   31208
                    1              19485             20.6908                   62882
                    1               3766             20.7187                   15725
                    1              16371             20.7247                   53540
                    1              16899             20.7249                   55124
                    1              20871             20.7362                   67040
                    1               3469             20.7439                   14834
                    1               9843             20.7474                   33956
                    1              22572             20.7620                   72143
                    1               2592             20.7696                   12203
                    1              18036             20.7737                   58535
                    1              11569             20.7804                   39134
                    1              22800             20.7919                   72827
                    1               7312             20.8043                   26363
                    1              15455             20.8051                   50792
                    1               6402             20.8228                   23633
                    1               9042             20.8267                   31553
                    1               4040             20.8311                   16547
                    1              14551             20.8452                   48080
                    1              12421             20.8463                   41690
                    1               3751             20.8641                   15680
                    1              14660             20.8680                   48407
                    1               9880             20.8855                   34067
                    1               3993             20.9107                   16406
                    1              18427             20.9113                   59708
                    1              11815             20.9216                   39872
                    1              19802             20.9581                   63833
                    1              23640             20.9609                   75347
                    1              21567             20.9711                   69128
                    1              23203             20.9785                   74036
                    1              19747             20.9906                   63668
                    1              20544             20.9916                   66059
                    1               1784             21.0346                    9779
                    1              23479             21.0383                   74864
                    1              23551             21.0480                   75080
                    1              23001             21.0700                   73430
                    1              10099             21.0726                   34724
                    1                434             21.0735                    5729
                    1               7594             21.0865                   27209
                    1              14678             21.0877                   48461
                    1              19872             21.0981                   64043
                    1               9749             21.1178                   33674
                    1               8899             21.1204                   31124
                    1              15618             21.1314                   51281
                    1               6297             21.1647                   23318
                    1                569             21.1664                    6134
                    1              23010             21.1739                   73457
                    1               7405             21.1780                   26642
                    1              20000             21.1800                   64427
                    1              16950             21.1822                   55277
                    1                756             21.1849                    6695
                    1              11479             21.2284                   38864
                    1              14718             21.2316                   48581
                    1               5310             21.2567                   20357
                    1              13513             21.2599                   44966
                    1              22248             21.2725                   71171
                    1               6624             21.2732                   24299
                    1              14671             21.2784                   48440
                    1              19755             21.2868                   63692
                    1               9414             21.2878                   32669
                    1              12929             21.3005                   43214
                    1              23008             21.3037                   73451
                    1               3170             21.3043                   13937
                    1               4646             21.3106                   18365
                    1              13079             21.3109                   43664
                    1              18025             21.3143                   58502
                    1               3370             21.3174                   14537
                    1              12694             21.3249                   42509
                    1               7654             21.3341                   27389
                    1              20362             21.3382                   65513
                    1              15158             21.3395                   49901
                    1              16819             21.3489                   54884
                    1              19260             21.3504                   62207
                    1              13795             21.3525                   45812
                    1               7257             21.3561                   26198
                    1               5856             21.3601                   21995
                    1              12128             21.3744                   40811
                    1              21663             21.3766                   69416
                    1               2234             21.3833                   11129
                    1              12513             21.3861                   41966
                    1                339             21.3913                    5444
                    1              15475             21.4032                   50852
                    1              16652             21.4043                   54383
                    1              20820             21.4154                   66887
                    1              14304             21.4156                   47339
                    1               2047             21.4263                   10568
                    1              19094             21.4359                   61709
                    1              20856             21.4401                   66995
                    1               5079             21.4412                   19664
                    1               5573             21.4440                   21146
                    1              21780             21.4466                   69767
                    1               8406             21.4467                   29645
                    1               8026             21.4469                   28505
                    1               5810             21.4476                   21857
                    1              21212             21.4499                   68063
                    1               2804             21.4628                   12839
                    1              12982             21.4799                   43373
                    1              19678             21.4969                   63461
                    1              18288             21.5018                   59291
                    1              18147             21.5067                   58868
                    1              18781             21.5099                   60770
                    1               1156             21.5137                    7895
                    1              19280             21.5152                   62267
                    1               6309             21.5422                   23354
                    1              17389             21.5553                   56594
                    1              18774             21.5632                   60749
                    1              13412             21.5648                   44663
                    1              18848             21.5710                   60971
                    1               5288             21.5728                   20291
                    1              11487             21.5777                   38888
                    1              16080             21.5804                   52667
                    1               7128             21.5840                   25811
                    1              21583             21.5889                   69176
                    1              23115             21.6035                   73772
                    1               6805             21.6104                   24842
                    1              12265             21.6179                   41222
                    1               3954             21.6252                   16289
                    1               8908             21.6374                   31151
                    1              14971             21.6374                   49340
                    1              23764             21.6412                   75719
                    1               3313             21.6605                   14366
                    1              16630             21.6678                   54317
                    1              23142             21.6759                   73853
                    1              18767             21.7048                   60728
                    1              20364             21.7154                   65519
                    1              19964             21.7158                   64319
                    1              11206             21.7183                   38045
                    1              19023             21.7184                   61496
                    1                553             21.7375                    6086
                    1              19999             21.7454                   64424
                    1              15842             21.7511                   51953
                    1              13626             21.7512                   45305
                    1               1899             21.7627                   10124
                    1               9815             21.7694                   33872
                    1               3881             21.7803                   16070
                    1               1563             21.7970                    9116
                    1              22831             21.8021                   72920
                    1              18598             21.8063                   60221
                    1              23628             21.8136                   75311
